fdcId,identifier,identifierType,foodType,foodDescription,value,foodWeight,valueUnit,foodMeasure,measureValue
329490,1133,NDB #,Foundation,"Egg, whole, dried",0.00,5,g,"1 tablespoon",0.00
329490,1133,NDB #,Foundation,"Egg, whole, dried",0.00,85,g,"1 cup, sifted",0.00
325198,1042,NDB #,Foundation,"Cheese, pasteurized process, American, vitamin D fortified",0.00,20.60000000000000142108547152020037174224853515625,g,"1 slice",0.00
323793,1173,NDB #,Foundation,"Egg, white, dried",0.00,107,g,"1 cup, sifted",0.00
323793,1173,NDB #,Foundation,"Egg, white, dried",0.00,7,g,"1 tablespoon",0.00
323604,1171,NDB #,Foundation,"Egg, whole, raw, frozen, pasteurized",0.00,28.39999999999999857891452847979962825775146484375,g,"1 oz",0.00
323697,1172,NDB #,Foundation,"Egg, white, raw, frozen, pasteurized",0.00,28.39999999999999857891452847979962825775146484375,g,"1 oz",0.00
175215,16222,NDB #,SR Legacy,"Soymilk (all flavors), unsweetened, with added calcium, vitamins A and D",1.20,243,g,"1 cup",2.92
175217,16231,NDB #,SR Legacy,"Soymilk, chocolate, nonfat, with added calcium, vitamins A and D",1.00,243,g,"1 cup",2.43
175216,16230,NDB #,SR Legacy,"Soymilk (all flavors), nonfat, with added calcium, vitamins A and D",1.00,243,g,"1 cup",2.43
175175,15260,NDB #,SR Legacy,"Fish, salmon, pink, canned, drained solids",0.00,315,g,"1 can drained solids (total)",0.00
175175,15260,NDB #,SR Legacy,"Fish, salmon, pink, canned, drained solids",0.00,85,g,"3 oz",0.00
174897,17459,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, tenderloin, boneless, separable lean and fat, trimmed to 1/8 fat, cooked, roasted",0.00,121,g,"1 roast",0.00
174897,17459,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, tenderloin, boneless, separable lean and fat, trimmed to 1/8 fat, cooked, roasted",0.00,85,g,"3 oz",0.00
174898,17464,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, rib chop, frenched, denuded, bone-in, separable lean and fat, trimmed to 0 fat, cooked, grilled",0.00,85,g,"3 oz",0.00
174898,17464,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, rib chop, frenched, denuded, bone-in, separable lean and fat, trimmed to 0 fat, cooked, grilled",0.00,43,g,"1 chop",0.00
174893,17455,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, leg, hindshank, heel on, bone-in, separable lean and fat, trimmed to 1/8 fat, cooked, braised",0.00,418,g,"1 leg hindshank, heel on",0.00
174893,17455,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, leg, hindshank, heel on, bone-in, separable lean and fat, trimmed to 1/8 fat, cooked, braised",0.00,85,g,"3 oz",0.00
174895,17457,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, leg, trotter off, bone-in, separable lean and fat, trimmed to 1/8 fat, cooked, roasted",0.00,85,g,"3 oz",0.00
174895,17457,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, leg, trotter off, bone-in, separable lean and fat, trimmed to 1/8 fat, cooked, roasted",0.00,1808,g,"1 leg trotter off",0.00
174896,17458,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, leg, trotter off, bone-in, separable lean and fat, trimmed to 1/8 fat, raw",0.00,2674,g,"1 leg trotter off",0.00
174896,17458,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, leg, trotter off, bone-in, separable lean and fat, trimmed to 1/8 fat, raw",0.00,113,g,"4 oz",0.00
174891,17449,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, external fat, cooked",0.00,85,g,"3 oz",0.00
174892,17450,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, external fat, raw",0.00,113,g,"4 oz",0.00
174894,17456,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, leg, hindshank, heel on, bone-in, separable lean and fat, trimmed to 1/8 fat, raw",0.00,113,g,"4 oz",0.00
174894,17456,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, leg, hindshank, heel on, bone-in, separable lean and fat, trimmed to 1/8 fat, raw",0.00,530,g,"1 leg hindshank, heel on",0.00
174890,17448,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, rack, roast, frenched, bone-in, separable lean only, trimmed to 1/8 fat, cooked, roasted",0.00,447,g,"1 roast",0.00
174890,17448,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, rack, roast, frenched, bone-in, separable lean only, trimmed to 1/8 fat, cooked, roasted",0.00,85,g,"3 oz",0.00
174887,17441,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, leg, hindshank, heel on, bone-in, separable lean only, trimmed to 1/8 fat, raw",0.00,113,g,"4 oz",0.00
174887,17441,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, leg, hindshank, heel on, bone-in, separable lean only, trimmed to 1/8 fat, raw",0.00,530,g,"1 leg hindshank, heel on",0.00
174889,17447,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, rack, roast, frenched, denuded, bone-in, separable lean only, trimmed to 0 fat, cooked, roasted",0.00,85,g,"3 oz",0.00
174889,17447,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, rack, roast, frenched, denuded, bone-in, separable lean only, trimmed to 0 fat, cooked, roasted",0.00,329,g,"1 roast",0.00
174886,17440,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, leg, hindshank, heel on, bone-in, separable lean only, trimmed to 1/8 fat, cooked, braised",0.00,85,g,"3 oz",0.00
174886,17440,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, leg, hindshank, heel on, bone-in, separable lean only, trimmed to 1/8 fat, cooked, braised",0.00,418,g,"1 leg hindshank, heel on",0.00
174885,17439,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, leg, bottom, boneless, separable lean only, trimmed to 1/8 fat, cooked, roasted",0.00,723,g,"1 leg bottom, boneless",0.00
174885,17439,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, leg, bottom, boneless, separable lean only, trimmed to 1/8 fat, cooked, roasted",0.00,85,g,"3 oz",0.00
174832,14091,NDB #,SR Legacy,"Beverages, almond milk, unsweetened, shelf stable",0.00,262,g,"1 cup",0.00
174803,25062,NDB #,SR Legacy,"Snack, Mixed Berry Bar",0.00,38,g,"1 bar",0.00
174578,7064,NDB #,SR Legacy,"Pork sausage, link/patty, cooked, pan-fried",0.00,48,g,"1 serving",0.00
174578,7064,NDB #,SR Legacy,"Pork sausage, link/patty, cooked, pan-fried",0.00,23,g,"1 link",0.00
174578,7064,NDB #,SR Legacy,"Pork sausage, link/patty, cooked, pan-fried",0.00,27,g,"1 patty",0.00
174415,17315,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, rib chop, frenched, bone-in, separable lean and fat, trimmed to 1/8 fat, cooked, grilled",0.00,54,g,"1 chop",0.00
174415,17315,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, rib chop, frenched, bone-in, separable lean and fat, trimmed to 1/8 fat, cooked, grilled",0.00,85,g,"3 oz",0.00
174416,17316,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, rib chop/rack roast, frenched, bone-in, separable lean only, trimmed to 1/8 fat, raw",0.00,113,g,"4 oz",0.00
174416,17316,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, rib chop/rack roast, frenched, bone-in, separable lean only, trimmed to 1/8 fat, raw",0.00,63,g,"1 chop",0.00
174416,17316,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, rib chop/rack roast, frenched, bone-in, separable lean only, trimmed to 1/8 fat, raw",0.00,85,g,"3 oz",0.00
174414,17314,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, rib chop/rack roast, frenched, bone-in, separable lean and fat, trimmed to 1/8 fat, raw",0.00,63,g,"1 chop",0.00
174414,17314,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, rib chop/rack roast, frenched, bone-in, separable lean and fat, trimmed to 1/8 fat, raw",0.00,113,g,"4 oz",0.00
174295,16168,NDB #,SR Legacy,"Soymilk, chocolate, with added calcium, vitamins A and D",1.00,243,g,"1 cup",2.43
174295,16168,NDB #,SR Legacy,"Soymilk, chocolate, with added calcium, vitamins A and D",1.00,30.60000000000000142108547152020037174224853515625,g,"1 fl oz",0.31
174195,15027,NDB #,SR Legacy,"Fish, fish sticks, frozen, prepared",0.00,57,g,"1 piece (4 x 2 x 1/2)",0.00
174195,15027,NDB #,SR Legacy,"Fish, fish sticks, frozen, prepared",0.00,28,g,"1 stick (4 x 1 x 1/2)",0.00
174116,14171,NDB #,SR Legacy,"Beverages, coconut milk, sweetened, fortified with calcium, vitamins A, B12, D2",1.00,240,g,"1 cup",2.40
173879,7970,NDB #,SR Legacy,"Kielbasa, fully cooked, unheated",0.00,85,g,"3 oz",0.00
173879,7970,NDB #,SR Legacy,"Kielbasa, fully cooked, unheated",0.00,396,g,"1 link",0.00
173878,7969,NDB #,SR Legacy,"Kielbasa, fully cooked, pan-fried",0.00,370,g,"1 link",0.00
173875,7962,NDB #,SR Legacy,"Frankfurter, meat and poultry, unheated",0.00,51,g,"1 frankfurter",0.00
173876,7967,NDB #,SR Legacy,"Pork sausage, link/patty, fully cooked, unheated",0.00,37,g,"1 patty",0.00
173876,7967,NDB #,SR Legacy,"Pork sausage, link/patty, fully cooked, unheated",0.00,23,g,"1 link",0.00
173769,16229,NDB #,SR Legacy,"Soymilk (All flavors), lowfat, with added calcium, vitamins A and D",1.00,243,g,"1 cup",2.43
173768,16228,NDB #,SR Legacy,"Soymilk, original and vanilla, light, unsweetened, with added calcium, vitamins A and D",1.00,243,g,"1 cup",2.43
173767,16227,NDB #,SR Legacy,"Soymilk, chocolate and other flavors, light, with added calcium, vitamins A and D",1.20,243,g,"1 cup",2.92
173766,16225,NDB #,SR Legacy,"Soymilk, original and vanilla, light, with added calcium, vitamins A and D",1.20,243,g,"1 cup",2.92
173765,16223,NDB #,SR Legacy,"Soymilk (All flavors), enhanced",1.20,243,g,"1 cup",2.92
173723,15264,NDB #,SR Legacy,"Salmon, sockeye, canned, drained solids, without skin and bones",0.00,85,g,"3 oz",0.00
173723,15264,NDB #,SR Legacy,"Salmon, sockeye, canned, drained solids, without skin and bones",0.00,247,g,"1 can drained solids, bone and skin removed",0.00
173724,15265,NDB #,SR Legacy,"Fish, Salmon, pink, canned, drained solids, without skin and bones",0.00,242,g,"1 can drained solids, bone and skin removed",0.00
173724,15265,NDB #,SR Legacy,"Fish, Salmon, pink, canned, drained solids, without skin and bones",0.00,85,g,"3 oz",0.00
173693,15087,NDB #,SR Legacy,"Fish, salmon, sockeye, canned, drained solids",0.00,85,g,"3 oz",0.00
173693,15087,NDB #,SR Legacy,"Fish, salmon, sockeye, canned, drained solids",0.00,337,g,"1 can",0.00
173684,15070,NDB #,SR Legacy,"Fish, rockfish, Pacific, mixed species, raw",0.00,191,g,"1 fillet",0.00
173684,15070,NDB #,SR Legacy,"Fish, rockfish, Pacific, mixed species, raw",0.00,85,g,"3 oz",0.00
173592,4639,NDB #,SR Legacy,"Salad dressing, ranch dressing, regular",0.00,15,g,"1 tablespoon",0.00
173592,4639,NDB #,SR Legacy,"Salad dressing, ranch dressing, regular",0.00,30,g,"1 serving",0.00
173589,4630,NDB #,SR Legacy,"Margarine Spread, 40-49% fat, tub",0.00,100,g,"100 g",0.00
173581,4601,NDB #,SR Legacy,"Butter, light, stick, with salt",0.00,14,g,"1 tablespoon",0.00
173428,1137,NDB #,SR Legacy,"Egg, yolk, dried",0.00,4,g,"1 tbsp",0.00
173428,1137,NDB #,SR Legacy,"Egg, yolk, dried",0.00,67,g,"1 cup, sifted",0.00
173430,1145,NDB #,SR Legacy,"Butter, without salt",0.00,227,g,"1 cup",0.00
173430,1145,NDB #,SR Legacy,"Butter, without salt",0.00,113,g,"1 stick",0.00
173430,1145,NDB #,SR Legacy,"Butter, without salt",0.00,14.199999999999999289457264239899814128875732421875,g,"1 tbsp",0.00
173430,1145,NDB #,SR Legacy,"Butter, without salt",0.00,5,g,"1 pat (1 sq, 1/3 high)",0.00
173421,1126,NDB #,SR Legacy,"Egg, yolk, raw, frozen, pasteurized",0.00,227,g,"0.5 lb",0.00
173421,1126,NDB #,SR Legacy,"Egg, yolk, raw, frozen, pasteurized",0.00,28.35000000000000142108547152020037174224853515625,g,"1 oz",0.00
173418,1017,NDB #,SR Legacy,"Cheese, cream",0.00,28.35000000000000142108547152020037174224853515625,g,"1 oz",0.00
173418,1017,NDB #,SR Legacy,"Cheese, cream",0.00,14.5,g,"1 tbsp",0.00
173418,1017,NDB #,SR Legacy,"Cheese, cream",0.00,85,g,"1 package, small (3 oz)",0.00
173418,1017,NDB #,SR Legacy,"Cheese, cream",0.00,10,g,"1 tbsp, whipped",0.00
173418,1017,NDB #,SR Legacy,"Cheese, cream",0.00,232,g,"1 cup",0.00
173418,1017,NDB #,SR Legacy,"Cheese, cream",0.00,16,g,"1 cubic inch",0.00
173411,1002,NDB #,SR Legacy,"Butter, whipped, with salt",0.00,76,g,"1 stick",0.00
173411,1002,NDB #,SR Legacy,"Butter, whipped, with salt",0.00,3.79999999999999982236431605997495353221893310546875,g,"1 pat (1 sq, 1/3 high)",0.00
173411,1002,NDB #,SR Legacy,"Butter, whipped, with salt",0.00,9.4000000000000003552713678800500929355621337890625,g,"1 tbsp",0.00
173411,1002,NDB #,SR Legacy,"Butter, whipped, with salt",0.00,151,g,"1 cup",0.00
173410,1001,NDB #,SR Legacy,"Butter, salted",0.00,14.199999999999999289457264239899814128875732421875,g,"1 tbsp",0.00
173410,1001,NDB #,SR Legacy,"Butter, salted",0.00,227,g,"1 cup",0.00
173410,1001,NDB #,SR Legacy,"Butter, salted",0.00,113,g,"1 stick",0.00
173410,1001,NDB #,SR Legacy,"Butter, salted",0.00,5,g,"1 pat (1 sq, 1/3 high)",0.00
173412,1003,NDB #,SR Legacy,"Butter oil, anhydrous",0.00,12.800000000000000710542735760100185871124267578125,g,"1 tbsp",0.00
173412,1003,NDB #,SR Legacy,"Butter oil, anhydrous",0.00,205,g,"1 cup",0.00
173187,14092,NDB #,SR Legacy,"Beverages, chocolate almond milk, unsweetened, shelf-stable, fortified with vitamin D2 and E",1.00,240,g,"1 cup",2.40
173182,14080,NDB #,SR Legacy,"Beverages, rich chocolate, powder",0.00,11,g,"2 tbsp",0.00
173158,25067,NDB #,SR Legacy,"Formulated Bar, SOUTH BEACH protein bar",0.00,53,g,"1 bar",0.00
172934,7063,NDB #,SR Legacy,"Pork sausage, link/patty, unprepared",0.00,25,g,"1 link",0.00
172901,6338,NDB #,SR Legacy,"CAMPBELL'S, Cream of Mushroom Soup, condensed",0.20,129,g,"0.5 cup condensed",0.26
172663,17463,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, rack, roast, frenched, bone-in, separable lean and fat, trimmed to 1/8 fat, cooked, roasted",0.00,447,g,"1 roast",0.00
172663,17463,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, rack, roast, frenched, bone-in, separable lean and fat, trimmed to 1/8 fat, cooked, roasted",0.00,85,g,"3 oz",0.00
172662,17462,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, rack, roast, frenched, denuded, bone-in, separable lean and fat, trimmed to 0 fat, cooked, roasted",0.00,329,g,"1 roast",0.00
172662,17462,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, rack, roast, frenched, denuded, bone-in, separable lean and fat, trimmed to 0 fat, cooked, roasted",0.00,85,g,"3 oz",0.00
172661,17461,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, rib chop, frenched, denuded, bone-in, separable lean only, trimmed to 0 fat, cooked, grilled",0.00,43,g,"1 chop",0.00
172661,17461,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, rib chop, frenched, denuded, bone-in, separable lean only, trimmed to 0 fat, cooked, grilled",0.00,85,g,"3 oz",0.00
172660,17460,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, tenderloin, boneless, separable lean and fat, trimmed to 1/8 fat, raw",0.00,113,g,"4 oz",0.00
172660,17460,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, tenderloin, boneless, separable lean and fat, trimmed to 1/8 fat, raw",0.00,146,g,"1 roast",0.00
172658,17453,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, leg, bottom, boneless, separable lean and fat, trimmed to 1/8 fat, cooked, roasted",0.00,723,g,"1 leg bottom, boneless",0.00
172658,17453,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, leg, bottom, boneless, separable lean and fat, trimmed to 1/8 fat, cooked, roasted",0.00,85,g,"3 oz",0.00
172659,17454,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, leg, bottom, boneless, separable lean and fat, trimmed to 1/8 fat, raw",0.00,989,g,"1 leg bottom, boneless",0.00
172659,17454,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, leg, bottom, boneless, separable lean and fat, trimmed to 1/8 fat, raw",0.00,113,g,"4 oz",0.00
172656,17451,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, seam fat, cooked",0.00,100,g,"100 g",0.00
172654,17445,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, leg, trotter off, bone-in, separable lean only, trimmed to 1/8 fat, cooked, roasted",0.00,85,g,"3 oz",0.00
172654,17445,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, leg, trotter off, bone-in, separable lean only, trimmed to 1/8 fat, cooked, roasted",0.00,1808,g,"1 leg trotter off",0.00
172655,17446,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, leg, trotter off, bone-in, separable lean only, trimmed to 1/8 fat, raw",0.00,2674,g,"1 leg trotter off",0.00
172655,17446,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, leg, trotter off, bone-in, separable lean only, trimmed to 1/8 fat, raw",0.00,113,g,"4 oz",0.00
172657,17452,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, seam fat, raw",0.00,113,g,"4 oz",0.00
172652,17443,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, tenderloin, boneless, separable lean only, trimmed to 1/8 fat, raw",0.00,113,g,"4 oz",0.00
172652,17443,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, tenderloin, boneless, separable lean only, trimmed to 1/8 fat, raw",0.00,146,g,"1 roast",0.00
172653,17444,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, leg, bottom, boneless, separable lean only, trimmed to 1/8 fat, raw",0.00,113,g,"4 oz",0.00
172653,17444,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, leg, bottom, boneless, separable lean only, trimmed to 1/8 fat, raw",0.00,989,g,"1 leg bottom, boneless",0.00
172589,17317,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, rib chop, frenched, bone-in, separable lean only, trimmed to 1/8 fat, cooked, grilled",0.00,85,g,"3 oz",0.00
172589,17317,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, rib chop, frenched, bone-in, separable lean only, trimmed to 1/8 fat, cooked, grilled",0.00,54,g,"1 chop",0.00
172589,17317,NDB #,SR Legacy,"Lamb, Australian, imported, fresh, rib chop, frenched, bone-in, separable lean only, trimmed to 1/8 fat, cooked, grilled",0.00,241,g,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",0.00
172456,16139,NDB #,SR Legacy,"Soymilk, original and vanilla, with added calcium, vitamins A and D",1.10,30.60000000000000142108547152020037174224853515625,g,"1 fl oz",0.34
172456,16139,NDB #,SR Legacy,"Soymilk, original and vanilla, with added calcium, vitamins A and D",1.10,243,g,"1 cup",2.67
172344,4602,NDB #,SR Legacy,"Butter, light, stick, without salt",0.00,14,g,"1 tablespoon",0.00
172203,1172,NDB #,SR Legacy,"Egg, white, raw, frozen, pasteurized",0.00,28,g,"1 oz",0.00
172202,1171,NDB #,SR Legacy,"Egg, whole, raw, frozen, pasteurized (Includes foods for USDA's Food Distribution Program)",0.00,28,g,"1 oz",0.00
172188,1133,NDB #,SR Legacy,"Egg, whole, dried",0.00,5,g,"1 tbsp",0.00
172188,1133,NDB #,SR Legacy,"Egg, whole, dried",0.00,85,g,"1 cup, sifted",0.00
171942,14639,NDB #,SR Legacy,"Beverages, rice milk, unsweetened",1.00,240,g,"8 fl oz (approximate weight, 1 serving)",2.40
171636,7966,NDB #,SR Legacy,"Pork sausage, link/patty, reduced fat, cooked, pan-fried",0.00,343,g,"1 package",0.00
171636,7966,NDB #,SR Legacy,"Pork sausage, link/patty, reduced fat, cooked, pan-fried",0.00,85,g,"3 oz",0.00
171634,7964,NDB #,SR Legacy,"Frankfurter, meat and poultry, cooked, grilled",0.00,48,g,"1 frankfurter",0.00
171635,7965,NDB #,SR Legacy,"Pork sausage, link/patty, reduced fat, unprepared",0.00,85,g,"3 oz",0.00
171635,7965,NDB #,SR Legacy,"Pork sausage, link/patty, reduced fat, unprepared",0.00,343,g,"1 package",0.00
171415,4128,NDB #,SR Legacy,"Margarine,spread, 35-39% fat, tub",0.00,4.79999999999999982236431605997495353221893310546875,g,"1 tsp",0.00
171415,4128,NDB #,SR Legacy,"Margarine,spread, 35-39% fat, tub",0.00,232,g,"1 cup",0.00
171403,4018,NDB #,SR Legacy,"Salad dressing, mayonnaise type, regular, with salt",0.00,14.699999999999999289457264239899814128875732421875,g,"1 tbsp",0.00
171403,4018,NDB #,SR Legacy,"Salad dressing, mayonnaise type, regular, with salt",0.00,235,g,"1 cup",0.00
171360,3189,NDB #,SR Legacy,"Babyfood, cereal, oatmeal, dry fortified",0.00,3.20000000000000017763568394002504646778106689453125,g,"1 tbsp",0.00
171360,3189,NDB #,SR Legacy,"Babyfood, cereal, oatmeal, dry fortified",0.00,15,g,"0.5 oz",0.00
171360,3189,NDB #,SR Legacy,"Babyfood, cereal, oatmeal, dry fortified",0.00,223,g,"1 box",0.00
171360,3189,NDB #,SR Legacy,"Babyfood, cereal, oatmeal, dry fortified",0.00,12.199999999999999289457264239899814128875732421875,g,"0.25 cup",0.00
171304,1293,NDB #,SR Legacy,"Yogurt, Greek, plain, whole milk",0.00,100,g,"100 g",0.00
171301,1290,NDB #,SR Legacy,"Kefir, lowfat, strawberry, LIFEWAY",0.00,247,g,"1 cup",0.00
171301,1290,NDB #,SR Legacy,"Kefir, lowfat, strawberry, LIFEWAY",0.00,989,g,"1 bottle",0.00
171300,1284,NDB #,SR Legacy,"Yogurt, Greek, strawberry, lowfat",0.00,170,g,"1 container (6 oz)",0.00
171300,1284,NDB #,SR Legacy,"Yogurt, Greek, strawberry, lowfat",0.00,245,g,"1 cup (8 fl oz)",0.00
171300,1284,NDB #,SR Legacy,"Yogurt, Greek, strawberry, lowfat",0.00,116,g,"1 container, Dannon Sprinkl'ins (4.1 oz)",0.00
